Designator;Val;Package;Mid X;Mid Y;Rotation;Layer
TP2;TestPoint;KEYSTONE_5005;254.4985;64.8;0;top
TP3;TestPoint;KEYSTONE_5005;294.298;71.472;0;top
TP4;TestPoint;KEYSTONE_5005;257.048;217.2;0;top
TP5;TestPoint;KEYSTONE_5005;256.998;54.672;0;top
TP6;TestPoint;KEYSTONE_5005;233.172;106.71;0;top
TP7;TestPoint;KEYSTONE_5005;270.865;133.672;0;top
TP8;TestPoint;KEYSTONE_5005;232.41;127.792;0;top
TP9;TestPoint;KEYSTONE_5005;271.018;22.89;0;top
TP10;TestPoint;KEYSTONE_5005;289.814;136.428;0;top
TP11;TestPoint;KEYSTONE_5005;225;149.403;0;top
TP12;TestPoint;KEYSTONE_5005;227.33;214.66;0;top
TP13;TestPoint;KEYSTONE_5005;224.79;163.098;0;top
TP14;TestPoint;KEYSTONE_5005;52.578;72.928;0;top
TP15;TestPoint;KEYSTONE_5005;227.198;208.559;0;top
TP16;TestPoint;KEYSTONE_5005;224.79;158.272;0;top
TP17;TestPoint;KEYSTONE_5005;238.252;86.136;0;top
TP18;TestPoint;KEYSTONE_5005;76.2;167.162;0;top
TP19;TestPoint;KEYSTONE_5005;291.5;176.5;0;top
TP20;TestPoint;KEYSTONE_5005;216.154;26.954;0;top
TP21;TestPoint;KEYSTONE_5005;195.326;145.064;0;top
TP22;TestPoint;KEYSTONE_5005;280.162;219.232;0;top
TP23;TestPoint;KEYSTONE_5005;256.032;201.452;0;top
TP24;TestPoint;KEYSTONE_5005;295.402;33.812;0;top
TP25;TestPoint;KEYSTONE_5005;291.846;196.372;0;top
TP26;TestPoint;KEYSTONE_5005;255.016;185.958;0;top
TP27;TestPoint;KEYSTONE_5005;291.592;184.688;0;top
TP28;TestPoint;KEYSTONE_5005;291.846;145.064;0;top
TP29;TestPoint;KEYSTONE_5005;291.846;163.606;0;top
TP30;TestPoint;KEYSTONE_5005;202.946;183.418;0;top
TP31;TestPoint;KEYSTONE_5005;260.858;60.228;0;top
TP32;TestPoint;KEYSTONE_5005;294.64;15.27;0;top
TP37;TestPoint;KEYSTONE_5005;43.383;182.101998;0;top
TP38;TestPoint;KEYSTONE_5005;67.056;176.306;0;top
TP39;TestPoint;KEYSTONE_5005;67.056;158.78;0;top
TP40;TestPoint;KEYSTONE_5005;43.383;165.083998;0;top
TP41;TestPoint;KEYSTONE_5005;66.98;141.518;0;top
TP42;TestPoint;KEYSTONE_5005;43.129;147.811998;0;top
TP46;TestPoint;KEYSTONE_5005;100.198;144.672;0;top
TP59;TestPoint;KEYSTONE_5005;69.088;137.19;0;top
TP60;TestPoint;KEYSTONE_5005;70.358;115.092;0;top
TP61;TestPoint;KEYSTONE_5005;66.294;119.156;0;top
TP62;TestPoint;KEYSTONE_5005;66.548;98.074;0;top
TP63;TestPoint;KEYSTONE_5005;71.882;94.264;0;top
TP64;TestPoint;KEYSTONE_5005;66.548;77.246;0;top
TP68;TestPoint;KEYSTONE_5005;91.44;133.372;0;top
TP81;TestPoint;KEYSTONE_5005;225;140.403;0;top
TP84;TestPoint;KEYSTONE_5005;91.198;60.972;0;top
TP85;TestPoint;KEYSTONE_5005;101.854;50.672;0;top
TP92;TestPoint;KEYSTONE_5005;114.554;43.464;0;top
TP93;TestPoint;KEYSTONE_5005;130.81;43.467001;0;top
TP94;TestPoint;KEYSTONE_5005;135.126;198.912;0;top
TP95;TestPoint;KEYSTONE_5005;135.126;192.816;0;top
TP96;TestPoint;KEYSTONE_5005;159.88;199.42;0;top
TP97;TestPoint;KEYSTONE_5005;159.88;193.324;0;top
TP98;TestPoint;KEYSTONE_5005;184.858;199.928;0;top
TP99;TestPoint;KEYSTONE_5005;184.858;193.714;0;top
TP103;TestPoint;KEYSTONE_5005;159.198;144.572;0;top
TP107;TestPoint;KEYSTONE_5005;196.342;43.464;0;top
TP108;TestPoint;KEYSTONE_5005;60.706;200.944;0;top
TP109;TestPoint;KEYSTONE_5005;60.706;195.356;0;top
TP110;TestPoint;KEYSTONE_5005;85.598;199.928;0;top
TP111;TestPoint;KEYSTONE_5005;85.852;192.308;0;top
TP112;TestPoint;KEYSTONE_5005;111.126;198.912;0;top
TP113;TestPoint;KEYSTONE_5005;111.126;192.562;0;top
TP117;TestPoint;KEYSTONE_5005;125.73;144.572;0;top
TP118;TestPoint;KEYSTONE_5005;14.986;201.706;0;top
TP119;TestPoint;KEYSTONE_5005;14.986;194.848;0;top
TP120;TestPoint;KEYSTONE_5005;37.846;201.198;0;top
TP121;TestPoint;KEYSTONE_5005;37.846;195.102;0;top
TP124;TestPoint;KEYSTONE_5005;110.598;144.672;0;top
TP125;TestPoint;KEYSTONE_5005;92.964;113.06;0;top
TP126;TestPoint;KEYSTONE_5005;136.652;144.556;0;top
TP127;TestPoint;KEYSTONE_5005;137.998;43.672;0;top
TP128;TestPoint;KEYSTONE_5005;216.154;52.862;0;top
U1;TVS 24V;SOT-23-3_DBZ_TEX;270.2655;72.166;0;top
U2;Shott 100V;D2PAK_STM;264.668;82.072;180;top
U3;Inverter;SN74LVC3G14DCUT;275.6355;51.084;180;top
U4;SR-Latch;SOP65P640X120-16N;264.6119;44.988;180;top
U5;DCDC24V/8V;PTN78060WAD;274.5;114;90;top
U6;DCDC24V/5V NUM;NDY0011A_L;241.3;38.012002;90;top
U7;DCDC 24V/-7,8V ANA;PTN78000;256.5;124.236;90;top
U8;OR Gate 8;D14;117.898;98.172;0;top
U9;OR Gate 8;D14;117.898;84.202;0;top
U10;XNOR Gate;SC-74A_SOT753_NEX;90;51.658;0;top
U11;Inverter;SN74LVC3G14DCUT;56.722;58.3936;-90;top
U12;MUX 8:1;SOT403-1_NXP;208.398;49.972;180;top
U13;MUX 8:1;SOT403-1_NXP;208.398;39.812;180;top
U14;TVS 24V;SOT-23-3_DBZ_TEX;265.176;22.89;0;top
U15;OR GATE 3IN;SOT95P280X145-6N;128.9978;91.314;0;top
U16;OR GATE 3IN;SOT95P280X145-6N;93.5565;149.382;0;top
U17;OP_AMP2;SOIC127P599X175-8N;241.84;210.502;0;top
U18;OP_AMP2;SOIC127P599X175-8N;269.332;210.596;0;top
U19;OP_AMP2;SOIC127P599X175-8N;241.586;194.5;0;top
U20;COMP;DGK8;68.072;184.688;90;top
U21;COMP;DGK8;68.072;167.589;90;top
U22;COMP;DGK8;68.072;149.89;90;top
U23;OP_AMP2;SOIC127P599X175-8N;269.332;194.594;0;top
U24;OP_AMP2;SOIC127P599X175-8N;241.586;178.498;0;top
U25;INST OP-AMP;D0008A_SOIC_TEX;61.899;126.929998;0;top
U26;INST OP-AMP;D0008A_SOIC_TEX;61.899;106.863998;0;top
U27;INST OP-AMP;D0008A_SOIC_TEX;61.803;86.897998;0;top
U28;COMP;DGK8;70.104;127.538;-90;top
U29;COMP;DGK8;70.104;107.472;-90;top
U30;COMP;DGK8;70.104;86.898;-90;top
U31;OP_AMP2;SOIC127P599X175-8N;269.332;178.592;0;top
U32;OR GATE 3IN;SOT95P280X145-6N;81.443;137.472;0;top
U33;OP_AMP2;SOIC127P599X175-8N;214.5;159.015;0;top
U34;OP_AMP2;SOIC127P599X175-8N;214.5;142.403;0;top
U35;OP_AMP2;SOIC127P599X175-8N;217.198;210.472;0;top
U36;OP_AMP2;SOIC127P599X175-8N;269.332;144.302;0;top
U37;OP_AMP2;SOIC127P599X175-8N;218.898;194.372;0;top
U38;OP_AMP2;SOIC127P599X175-8N;244.888;160.532;0;top
U39;OP_AMP2;SOIC127P599X175-8N;244.88;144.254;0;top
U40;OP_AMP2;SOIC127P599X175-8N;213.824;175.713;0;top
U41;OP_AMP2;SOIC127P599X175-8N;269.078;161.694;0;top
U42;Inverter;SN74LVC3G14DCUT;56.718;48.64;-90;top
U43;Inverter;SN74LVC3G14DCUT;278.47;8.915999;0;top
U44;Inverter;SN74LVC3G14DCUT;56.722;39.0896;-90;top
U45;Inverter;SN74LVC3G14DCUT;58;25.5;0;top
U46;Inverter;SN74LVC3G14DCUT;58;20.5;0;top
U47;Inverter;SN74LVC3G14DCUT;104.162;41.943001;0;top
U48;Inverter;SN74LVC3G14DCUT;162.6295;149.382;0;top
U49;OR GATE 3IN;SOT95P280X145-6N;90;65.628;0;top
U50;OR GATE 3IN;SOT95P280X145-6N;104.2095;149.382;0;top
U51;Inverter;SN74LVC3G14DCUT;158.349;41.94;0;top
U52;Inverter;SN74LVC3G14DCUT;184.511;41.94;0;top
U53;OR GATE 3IN;SOT95P280X145-6N;89.169;120.934;0;top
U54;OR Gate 8;D14;139.698;132.972;0;top
U55;OR Gate 8;D14;143.814;35.847001;0;top
U56;OP_AMP2;SOIC127P599X175-8N;186.898;175.572;0;top
U57;OP_AMP2;SOIC127P599X175-8N;186.206;157.01;0;top
U58;Inverter;SN74LVC3G14DCUT;133.6735;149.382;0;top
U59;Inverter;SN74LVC3G14DCUT;208.398;32.284;180;top
U60;AND Gate;SOT95P270X145-5N;139.954;91.724;0;top
U62;AND Gate;SOT95P270X145-5N;90;37.942;0;top
U63;AND Gate;SOT95P270X145-5N;120.954;41.943001;0;top
U64;AND Gate;SOT95P270X145-5N;90;44.8;0;top
U65;AND Gate;SOT95P270X145-5N;103.936;34.069001;0;top
U67;COMP;DGK8;143;196;90;top
U68;COMP;DGK8;167.5;196;90;top
U69;COMP;DGK8;192.986;196;90;top
U70;AND Gate;SOT95P270X145-5N;144.5955;149.382;0;top
U71;AND Gate;SOT95P270X145-5N;153.4855;149.382;0;top
U76;AND Gate;SOT95P270X145-5N;166.731;41.94;0;top
U77;AND Gate;SOT95P270X145-5N;175.875;41.94;0;top
U79;COMP;DGK8;67.818;198.15;90;top
U80;COMP;DGK8;93.5;196;90;top
U81;COMP;DGK8;119;196;90;top
U82;AND Gate;SOT95P270X145-5N;115.6395;149.382;0;top
U83;AND Gate;SOT95P270X145-5N;123.7675;149.382;0;top
U85;COMP;DGK8;45.974;198.15;90;top
U86;COMP;DGK8;23.114;198.15;90;top
U121;MUX 8:1;SOT403-1_NXP;175.698;144.772;180;top
U122;MUX 8:1;SOT403-1_NXP;175.598;133.772;180;top
U123;LDO -5VA;T03B_TEX;238.504;118.1855;-90;top
U124;LDO 5VA;T03B_TEX;292.1129;124.508;180;top
